timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:32:53.732421+00:00,125,125,19.0,-1.3962922096252441,0.9091522097587585,0.6160594820976257,0.2,0.8943628072738647,0.0,1.0,0.6146574020385742,V1,0
2026-06-27T09:32:56.399625+00:00,126,126,15.0,-1.3931242227554321,0.9613831639289856,0.6239404082298279,0.2,0.8970869779586792,0.0,1.0,0.6132604479789734,V1,0
2026-06-27T09:32:58.800928+00:00,127,127,27.0,-1.4089351892471313,0.9594454169273376,0.6267372965812683,0.2,0.9031254053115845,0.0,1.0,0.6101775765419006,V1,0
2026-06-27T09:33:01.362052+00:00,128,128,84.0,-1.2863749265670776,0.9093148708343506,0.5573802590370178,0.2,0.897220253944397,0.0,1.0,0.6132327318191528,V1,0
2026-06-27T09:33:03.520520+00:00,129,129,14.0,-1.208357334136963,0.860169529914856,0.5102427005767822,0.2,0.8921549916267395,0.0,1.0,0.6158553957939148,V1,0
2026-06-27T09:33:05.573276+00:00,130,130,20.0,-1.2856601476669312,0.883581280708313,0.5525116920471191,0.2,0.8914930820465088,0.0,1.0,0.6161827445030212,V1,0
2026-06-27T09:33:07.627148+00:00,131,131,9.0,-1.2429744005203247,0.8987646102905273,0.5338336229324341,0.2,0.8971423506736755,0.0,1.0,0.6134120225906372,V1,0
2026-06-27T09:33:10.276885+00:00,132,132,21.0,-1.3426519632339478,0.9008405804634094,0.5880470275878906,0.2,0.8911495208740234,0.0,1.0,0.6164297461509705,V1,0
2026-06-27T09:33:12.817002+00:00,133,133,18.0,-1.3804466724395752,0.8983448147773743,0.6100308299064636,0.2,0.8907256722450256,0.0,1.0,0.616661787033081,V1,0
2026-06-27T09:33:14.930013+00:00,134,134,20.0,-1.2252798080444336,0.9297665953636169,0.5300659537315369,0.2,0.9030821323394775,0.0,1.0,0.6103416681289673,V1,0
2026-06-27T09:33:17.177357+00:00,135,135,12.0,-1.2904232740402222,0.942596435546875,0.5668681859970093,0.20000000000000004,0.9016788005828857,0.0,1.0,0.6110999584197998,V1,0
2026-06-27T09:33:19.384285+00:00,136,136,20.0,-1.2867152690887451,0.9425459504127502,0.5674952268600464,0.2,0.8961828947067261,0.0,1.0,0.613957405090332,V1,0
2026-06-27T09:33:21.941557+00:00,137,137,18.0,-1.3073385953903198,0.8988015055656433,0.5706326961517334,0.2,0.8928037285804749,0.0,1.0,0.6156763434410095,V1,0
2026-06-27T09:33:24.014385+00:00,138,138,9.0,-1.2299840450286865,0.8682284355163574,0.521436870098114,0.2,0.8956435918807983,0.0,1.0,0.6142665147781372,V1,0
2026-06-27T09:33:26.693159+00:00,139,139,10.0,-1.239598274230957,0.8762418627738953,0.5323784351348877,0.2,0.8941458463668823,0.0,1.0,0.6150596737861633,V1,0
2026-06-27T09:33:29.335602+00:00,140,140,17.0,-1.3109188079833984,0.8858999013900757,0.5681013464927673,0.2,0.8947111368179321,0.0,1.0,0.614737868309021,V1,0
2026-06-27T09:33:31.468049+00:00,141,141,9.0,-1.156177043914795,0.9082755446434021,0.49812740087509155,0.2,0.8898216485977173,0.0,1.0,0.6172664761543274,V1,0
2026-06-27T09:33:34.033844+00:00,142,142,10.0,-1.2417314052581787,0.9236591458320618,0.5468115210533142,0.2,0.8899794220924377,0.0,1.0,0.6172477006912231,V1,0
2026-06-27T09:33:36.489226+00:00,143,143,12.0,-1.1815420389175415,0.8223099708557129,0.4957868456840515,0.20000000000000004,0.8866537809371948,0.0,1.0,0.618962824344635,V1,0
2026-06-27T09:33:38.466014+00:00,144,144,11.0,-1.2581300735473633,0.8814298510551453,0.5450192093849182,0.2,0.8897923827171326,0.0,1.0,0.6173352599143982,V1,0
2026-06-27T09:33:40.824754+00:00,145,145,8.0,-1.255948781967163,0.8568331599235535,0.5402410626411438,0.2,0.8850653171539307,0.0,1.0,0.6198140382766724,V1,0
2026-06-27T09:33:43.488492+00:00,146,146,35.0,-1.2509510517120361,0.8973212838172913,0.5431582927703857,0.2,0.894396960735321,0.0,1.0,0.6150608658790588,V1,0
2026-06-27T09:33:45.677875+00:00,147,147,15.0,-1.2359699010849,0.8604167699813843,0.5313045978546143,0.2,0.8853762745857239,0.0,1.0,0.6196897625923157,V1,0
2026-06-27T09:33:48.132387+00:00,148,148,10.0,-1.3176178932189941,0.8667758703231812,0.5762045979499817,0.2,0.8838999271392822,0.0,1.0,0.6204740405082703,V1,0
2026-06-27T09:33:50.244610+00:00,149,149,9.0,-1.2207303047180176,0.876724898815155,0.5258180499076843,0.2,0.8977253437042236,0.0,1.0,0.6134416460990906,V1,0
2026-06-27T09:33:52.644924+00:00,150,150,14.0,-1.2964123487472534,0.8700705766677856,0.5651431083679199,0.2,0.890706479549408,0.0,1.0,0.617006778717041,V1,0
2026-06-27T09:33:55.314227+00:00,151,151,13.0,-1.2182685136795044,0.8919721245765686,0.5294718146324158,0.2,0.895305335521698,0.0,1.0,0.6146501302719116,V1,0
2026-06-27T09:33:57.331516+00:00,152,152,16.0,-1.3205925226211548,0.9127144813537598,0.5877021551132202,0.2,0.8879539370536804,0.0,1.0,0.6184835433959961,V1,0
2026-06-27T09:33:59.874501+00:00,153,153,13.0,-1.329306960105896,0.8609557747840881,0.584351122379303,0.2,0.8819452524185181,0.0,1.0,0.6215821504592896,V1,0
2026-06-27T09:34:02.471097+00:00,154,154,16.0,-1.2598658800125122,0.868545413017273,0.5357781648635864,0.2,0.9046124219894409,0.0,1.0,0.6099497079849243,V1,0
2026-06-27T09:34:05.018219+00:00,155,155,9.0,-1.2596492767333984,0.8739397525787354,0.5478680729866028,0.2,0.8893179297447205,0.0,1.0,0.6178462505340576,V1,0
